"county","tract","bg","zcta5","cntyname","zipname","pop2k","afact"
"county","tract","bg","ZIP Census Tabulation Area","cntyname","zipname","Total Pop, 2000 census","bg to zcta5 allocation factor"
"09011","7001.00","3","06339","New London CT","LEDYARD",13,0.0091 
"09011","7001.00","3","06360","New London CT","NORWICH",1423,0.9909 
"09011","7011.00","1","06335","New London CT","GALES FERRY",36,0.016 
"09011","7011.00","1","06339","New London CT","LEDYARD",2207,0.9839 
"09011","7011.00","2","06335","New London CT","GALES FERRY",54,0.0483 
"09011","7011.00","2","06339","New London CT","LEDYARD",1064,0.9517 
"09011","7011.00","3","06339","New London CT","LEDYARD",859,1 
"09011","7011.00","4","06339","New London CT","LEDYARD",2094,1 
"09011","7011.00","5","06339","New London CT","LEDYARD",1100,1 
"09011","7012.00","1","06335","New London CT","GALES FERRY",603,0.5167 
"09011","7012.00","1","06339","New London CT","LEDYARD",564,0.4833 
"09011","7012.00","2","06335","New London CT","GALES FERRY",935,1 
"09011","7012.00","3","06335","New London CT","GALES FERRY",4039,1 
"09011","7012.00","5","06335","New London CT","GALES FERRY",1081,1 
"09011","7021.00","1","06355","New London CT","MYSTIC",637,1 
"09011","7021.00","9","06340","New London CT","GROTON",711,0.2122 
"09011","7021.00","9","06355","New London CT","MYSTIC",2639,0.7878 
"09011","7022.01","1","06340","New London CT","GROTON",999,1 
"09011","7022.02","1","06340","New London CT","GROTON",4699,1 
"09011","7022.02","2","06340","New London CT","GROTON",1794,1 
"09011","7023.00","1","06340","New London CT","GROTON",1516,1 
"09011","7023.00","2","06340","New London CT","GROTON",781,1 
"09011","7024.00","1","06340","New London CT","GROTON",479,1 
"09011","7024.00","2","06340","New London CT","GROTON",1744,1 
"09011","7024.00","3","06340","New London CT","GROTON",1313,1 
"09011","7025.00","1","06340","New London CT","GROTON",2600,1 
"09011","7025.00","2","06340","New London CT","GROTON",580,1 
"09011","7025.00","3","06340","New London CT","GROTON",1438,1 
"09011","7026.00","1","06340","New London CT","GROTON",1354,1 
"09011","7026.00","2","06340","New London CT","GROTON",502,1 
"09011","7027.00","1","06340","New London CT","GROTON",595,1 
"09011","7027.00","9","06340","New London CT","GROTON",3720,1 
"09011","7028.00","1","06340","New London CT","GROTON",1864,1 
"09011","7028.00","9","06340","New London CT","GROTON",862,0.4396 
"09011","7028.00","9","06355","New London CT","MYSTIC",1099,0.5604 
"09011","7029.00","1","06340","New London CT","GROTON",1079,0.9448 
"09011","7029.00","1","06355","New London CT","MYSTIC",63,0.0552 
"09011","7029.00","2","06340","New London CT","GROTON",613,1 
"09011","7029.00","3","06340","New London CT","GROTON",667,1 
"09011","7029.00","4","06340","New London CT","GROTON",280,1 
"09011","7030.00","1","06355","New London CT","MYSTIC",1288,1 
"09011","7030.00","2","06340","New London CT","GROTON",46,0.0293 
"09011","7030.00","2","06355","New London CT","MYSTIC",1522,0.9707 
"09011","7030.00","3","06355","New London CT","MYSTIC",980,1 
"09011","7031.00","9","06335","New London CT","GALES FERRY",51,0.0341 
"09011","7031.00","9","06340","New London CT","GROTON",1443,0.9659 
"09011","7051.00","1","06379","New London CT","PAWCATUCK",2338,1 
"09011","7051.00","2","06379","New London CT","PAWCATUCK",1053,1 
"09011","7051.00","3","06379","New London CT","PAWCATUCK",699,1 
"09011","7051.00","4","06379","New London CT","PAWCATUCK",889,1 
"09011","7051.00","5","06379","New London CT","PAWCATUCK",1339,1 
"09011","7051.00","6","06379","New London CT","PAWCATUCK",1908,1 
"09011","7052.00","1","06378","New London CT","STONINGTON",1033,0.7652 
"09011","7052.00","1","06379","New London CT","PAWCATUCK",317,0.2348 
"09011","7052.00","2","06378","New London CT","STONINGTON",885,1 
"09011","7052.00","3","06378","New London CT","STONINGTON",863,1 
"09011","7052.00","4","06378","New London CT","STONINGTON",435,1 
"09011","7053.00","1","06355","New London CT","MYSTIC",1481,1 
"09011","7053.00","2","06355","New London CT","MYSTIC",267,1 
"09011","7053.00","3","06355","New London CT","MYSTIC",913,0.7953 
"09011","7053.00","3","06378","New London CT","STONINGTON",235,0.2047 
"09011","7053.00","4","06355","New London CT","MYSTIC",481,1 
"09011","7054.00","1","06355","New London CT","MYSTIC",269,0.1681 
"09011","7054.00","1","06378","New London CT","STONINGTON",1178,0.7362 
"09011","7054.00","1","06379","New London CT","PAWCATUCK",153,0.0956 
"09011","7054.00","2","06355","New London CT","MYSTIC",451,0.3855 
"09011","7054.00","2","06378","New London CT","STONINGTON",719,0.6145 
"09011","7071.00","1","06339","New London CT","LEDYARD",10,0.0073 
"09011","7071.00","1","06359","New London CT","NORTH STONINGTON",1355,0.9927 
"09011","7071.00","2","06359","New London CT","NORTH STONINGTON",2131,1 
"09011","7071.00","3","06359","New London CT","NORTH STONINGTON",1495,1 
"09011","7081.00","1","06384","New London CT","VOLUNTOWN",1499,1 
"09011","7081.00","2","06384","New London CT","VOLUNTOWN",1029,1 
"09011","7091.00","1","06351","New London CT","JEWETT CITY",1553,0.8336 
"09011","7091.00","1","06384","New London CT","VOLUNTOWN",310,0.1664 
"09011","7091.00","2","06351","New London CT","JEWETT CITY",300,0.109 
"09011","7091.00","2","06360","New London CT","NORWICH",1306,0.4746 
"09011","7091.00","2","06384","New London CT","VOLUNTOWN",1146,0.4164 
"09011","7091.00","3","06351","New London CT","JEWETT CITY",820,0.7523 
"09011","7091.00","3","06360","New London CT","NORWICH",270,0.2477 
"09011","7092.00","1","06351","New London CT","JEWETT CITY",634,1 
"09011","7092.00","2","06351","New London CT","JEWETT CITY",1415,1 
"09011","7092.00","3","06351","New London CT","JEWETT CITY",1317,1 
"09011","7092.00","4","06351","New London CT","JEWETT CITY",773,1 
"09011","7092.00","5","06351","New London CT","JEWETT CITY",963,1 
"09011","7101.00","1","06330","New London CT","BALTIC",186,0.0835 
"09011","7101.00","1","06351","New London CT","JEWETT CITY",2041,0.9165 
"09011","7101.00","2","06330","New London CT","BALTIC",286,0.2487 
"09011","7101.00","2","06351","New London CT","JEWETT CITY",864,0.7513 
"09011","7101.00","3","06351","New London CT","JEWETT CITY",692,1 
"09011","7111.00","1","06330","New London CT","BALTIC",1445,1 
"09011","7111.00","2","06330","New London CT","BALTIC",1526,1 
"09011","7121.00","1","06254","New London CT","NORTH FRANKLIN",1113,1 
"09011","7121.00","2","06254","New London CT","NORTH FRANKLIN",722,1 
"09011","7131.00","1","06334","New London CT","BOZRAH",1364,0.9518 
"09011","7131.00","1","06336","New London CT","GILMAN",47,0.0328 
"09011","7131.00","1","06360","New London CT","NORWICH",22,0.0154 
"09011","7131.00","2","06334","New London CT","BOZRAH",924,1 
"09011","7141.01","1","06415","New London CT","COLCHESTER",735,1 
"09011","7141.01","2","06415","New London CT","COLCHESTER",1112,1 
"09011","7141.01","3","06415","New London CT","COLCHESTER",1611,1 
"09011","7141.02","1","06415","New London CT","COLCHESTER",1395,1 
"09011","7141.02","2","06415","New London CT","COLCHESTER",1856,1 
"09011","7141.02","3","06415","New London CT","COLCHESTER",2068,1 
"09011","7141.02","4","06415","New London CT","COLCHESTER",2537,1 
"09011","7141.02","5","06415","New London CT","COLCHESTER",3237,1 
"09011","7151.00","1","06415","New London CT","COLCHESTER",21,0.0118 
"09011","7151.00","1","06420","New London CT","SALEM",1752,0.9882 
"09011","7151.00","2","06420","New London CT","SALEM",2085,1 
"09011","7161.01","1","06357","New London CT","NIANTIC",559,1 
"09011","7161.01","2","06357","New London CT","NIANTIC",2715,1 
"09011","7161.01","3","06333","New London CT","EAST LYME",1071,1 
"09011","7161.01","4","06333","New London CT","EAST LYME",29,0.0189 
"09011","7161.01","4","06357","New London CT","NIANTIC",1502,0.9811 
"09011","7161.02","1","06333","New London CT","EAST LYME",1862,1 
"09011","7161.02","2","06333","New London CT","EAST LYME",1238,1 
"09011","7161.02","3","06333","New London CT","EAST LYME",1639,1 
"09011","7162.00","1","06333","New London CT","EAST LYME",127,0.0444 
"09011","7162.00","1","06357","New London CT","NIANTIC",2735,0.9556 
"09011","7162.00","2","06357","New London CT","NIANTIC",3438,1 
"09011","7162.00","3","06357","New London CT","NIANTIC",1203,1 
"09011","8701.00","1","06249","New London CT","LEBANON",1159,1 
"09011","8701.00","2","06249","New London CT","LEBANON",2044,1 
"09011","8701.00","3","06249","New London CT","LEBANON",1450,1 
"09011","8701.00","4","06249","New London CT","LEBANON",1525,1 
"09011","8701.00","5","06249","New London CT","LEBANON",729,1 
"09013","5261.00","1","06248","Tolland CT","HEBRON",1201,1 
"09013","5261.00","2","06231","Tolland CT","AMSTON",118,0.0522 
"09013","5261.00","2","06248","Tolland CT","HEBRON",2144,0.9478 
"09013","5261.00","3","06248","Tolland CT","HEBRON",1311,1 
"09013","5261.00","4","06231","Tolland CT","AMSTON",2077,0.7736 
"09013","5261.00","4","06248","Tolland CT","HEBRON",608,0.2264 
"09013","5261.00","5","06231","Tolland CT","AMSTON",1151,1 
"09013","5281.00","1","06232","Tolland CT","ANDOVER",942,1 
"09013","5281.00","2","06043","Tolland CT","BOLTON",8,0.0038 
"09013","5281.00","2","06232","Tolland CT","ANDOVER",2086,0.9962 
"09013","5291.00","1","06043","Tolland CT","BOLTON",927,1 
"09013","5291.00","2","06043","Tolland CT","BOLTON",1253,1 
"09013","5291.00","3","06043","Tolland CT","BOLTON",1511,0.9882 
"09013","5291.00","3","06066","Tolland CT","VERNON ROCKVILLE",18,0.0118 
"09013","5291.00","4","06043","Tolland CT","BOLTON",1308,1 
"09013","5301.00","1","06066","Tolland CT","VERNON ROCKVILLE",815,1 
"09013","5301.00","2","06066","Tolland CT","VERNON ROCKVILLE",680,1 
"09013","5301.00","4","06066","Tolland CT","VERNON ROCKVILLE",848,1 
"09013","5302.00","1","06066","Tolland CT","VERNON ROCKVILLE",1205,1 
"09013","5302.00","3","06066","Tolland CT","VERNON ROCKVILLE",1908,1 
"09013","5302.00","4","06066","Tolland CT","VERNON ROCKVILLE",1833,1 
"09013","5302.00","5","06066","Tolland CT","VERNON ROCKVILLE",1332,1 
"09013","5303.01","1","06066","Tolland CT","VERNON ROCKVILLE",3410,1 
"09013","5303.01","5","06066","Tolland CT","VERNON ROCKVILLE",2296,1 
"09013","5303.02","2","06066","Tolland CT","VERNON ROCKVILLE",1753,1 
"09013","5303.02","3","06066","Tolland CT","VERNON ROCKVILLE",1475,1 
"09013","5303.02","4","06066","Tolland CT","VERNON ROCKVILLE",1349,1 
"09013","5304.00","1","06066","Tolland CT","VERNON ROCKVILLE",893,1 
"09013","5304.00","3","06066","Tolland CT","VERNON ROCKVILLE",1223,1 
"09013","5304.00","9","06066","Tolland CT","VERNON ROCKVILLE",1088,1 
"09013","5305.00","1","06066","Tolland CT","VERNON ROCKVILLE",664,1 
"09013","5305.00","2","06066","Tolland CT","VERNON ROCKVILLE",2520,1 
"09013","5306.00","1","06066","Tolland CT","VERNON ROCKVILLE",1772,1 
"09013","5306.00","2","06066","Tolland CT","VERNON ROCKVILLE",999,1 
"09013","5331.01","1","06084","Tolland CT","TOLLAND",1852,0.9984 
"09013","5331.01","1","06279","Tolland CT","WEST WILLINGTON",3,0.0016 
"09013","5331.01","2","06084","Tolland CT","TOLLAND",1800,1 
"09013","5331.01","3","06084","Tolland CT","TOLLAND",602,1 
"09013","5331.01","4","06084","Tolland CT","TOLLAND",1224,1 
"09013","5331.01","5","06029","Tolland CT","ELLINGTON",2,0.0011 
"09013","5331.01","5","06084","Tolland CT","TOLLAND",1864,0.9989 
"09013","5331.02","2","06084","Tolland CT","TOLLAND",1510,1 
"09013","5331.02","3","06084","Tolland CT","TOLLAND",2216,1 
"09013","5331.02","4","06084","Tolland CT","TOLLAND",1127,1 
"09013","5331.02","5","06084","Tolland CT","TOLLAND",946,1 
"09013","5351.00","1","06029","Tolland CT","ELLINGTON",1120,1 
"09013","5351.00","2","06029","Tolland CT","ELLINGTON",2375,1 
"09013","5351.00","3","06029","Tolland CT","ELLINGTON",772,1 
"09013","5351.00","4","06029","Tolland CT","ELLINGTON",1512,1 
"09013","5351.00","5","06029","Tolland CT","ELLINGTON",874,1 
"09013","5351.00","6","06029","Tolland CT","ELLINGTON",913,1 
"09013","5352.00","1","06029","Tolland CT","ELLINGTON",1165,1 
"09013","5352.00","3","06029","Tolland CT","ELLINGTON",2233,1 
"09013","5352.00","4","06029","Tolland CT","ELLINGTON",900,1 
"09013","5352.00","5","06029","Tolland CT","ELLINGTON",1048,0.9915 
"09013","5352.00","5","06084","Tolland CT","TOLLAND",8,0.0076 
"09013","5352.00","5","06279","Tolland CT","WEST WILLINGTON",1,0.0009 
"09013","5382.01","1","06071","Tolland CT","SOMERS",3633,1 
"09013","5382.01","2","06071","Tolland CT","SOMERS",1813,1 
"09013","5382.01","3","06071","Tolland CT","SOMERS",712,1 
"09013","5382.01","4","06071","Tolland CT","SOMERS",836,1 
"09013","5382.02","6","06071","Tolland CT","SOMERS",1555,1 
"09013","5382.02","7","06071","Tolland CT","SOMERS",733,1 
"09013","5382.02","8","06071","Tolland CT","SOMERS",1135,1 
"09013","8401.00","1","06279","Tolland CT","WEST WILLINGTON",884,1 
"09013","8401.00","2","06279","Tolland CT","WEST WILLINGTON",1366,1 
"09013","8401.00","3","06279","Tolland CT","WEST WILLINGTON",1069,1 
"09013","8401.00","4","06279","Tolland CT","WEST WILLINGTON",1253,1 
"09013","8401.00","5","06279","Tolland CT","WEST WILLINGTON",1387,1 
"09013","8501.00","1","06238","Tolland CT","COVENTRY",2454,1 
"09013","8501.00","2","06084","Tolland CT","TOLLAND",2,0.0014 
"09013","8501.00","2","06238","Tolland CT","COVENTRY",1406,0.9986 
"09013","8501.00","3","06238","Tolland CT","COVENTRY",1313,1 
"09013","8502.00","1","06238","Tolland CT","COVENTRY",879,1 
"09013","8502.00","2","06238","Tolland CT","COVENTRY",1089,1 
"09013","8502.00","3","06238","Tolland CT","COVENTRY",1181,1 
"09013","8502.00","4","06237","Tolland CT","COLUMBIA",5,0.0062 
"09013","8502.00","4","06238","Tolland CT","COVENTRY",797,0.9938 
"09013","8502.00","5","06238","Tolland CT","COVENTRY",1481,1 
"09013","8502.00","6","06238","Tolland CT","COVENTRY",897,1 
"09013","8601.00","1","06237","Tolland CT","COLUMBIA",903,1 
"09013","8601.00","2","06237","Tolland CT","COLUMBIA",1180,1 
"09013","8601.00","3","06237","Tolland CT","COLUMBIA",1656,1 
"09013","8601.00","4","06237","Tolland CT","COLUMBIA",1232,1 
"09013","8811.00","1","06250","Tolland CT","MANSFIELD CENTER",121,0.1314 
"09013","8811.00","1","06268","Tolland CT","STORRS MANSFIELD",800,0.8686 
"09013","8811.00","2","06268","Tolland CT","STORRS MANSFIELD",660,1 
"09013","8811.00","3","06250","Tolland CT","MANSFIELD CENTER",850,0.6682 
"09013","8811.00","3","06268","Tolland CT","STORRS MANSFIELD",422,0.3318 
"09013","8811.00","4","06250","Tolland CT","MANSFIELD CENTER",1112,1 
"09013","8812.00","1","06268","Tolland CT","STORRS MANSFIELD",231,0.0326 
"09013","8812.00","1","06269","Tolland CT","UNIVERSITY OF CT",6860,0.9674 
"09013","8813.00","1","06268","Tolland CT","STORRS MANSFIELD",1294,1 
"09013","8813.00","2","06268","Tolland CT","STORRS MANSFIELD",1044,1 
"09013","8813.00","3","06268","Tolland CT","STORRS MANSFIELD",839,1 
"09013","8813.00","4","06268","Tolland CT","STORRS MANSFIELD",753,1 
"09013","8813.00","5","06268","Tolland CT","STORRS MANSFIELD",568,1 
"09013","8815.00","1","06268","Tolland CT","STORRS MANSFIELD",541,0.4456 
"09013","8815.00","1","06269","Tolland CT","UNIVERSITY OF CT",673,0.5544 
"09013","8815.00","2","06250","Tolland CT","MANSFIELD CENTER",233,0.1671 
"09013","8815.00","2","06268","Tolland CT","STORRS MANSFIELD",1161,0.8329 
"09013","8815.00","3","06250","Tolland CT","MANSFIELD CENTER",1123,0.8941 
"09013","8815.00","3","06268","Tolland CT","STORRS MANSFIELD",133,0.1059 
"09013","8815.00","4","06226","Tolland CT","WILLIMANTIC",342,0.2627 
"09013","8815.00","4","06250","Tolland CT","MANSFIELD CENTER",960,0.7373 
"09013","8901.00","1","06076","Tolland CT","STAFFORD SPRINGS",1648,1 
"09013","8901.00","2","06076","Tolland CT","STAFFORD SPRINGS",986,1 
"09013","8901.00","3","06076","Tolland CT","STAFFORD SPRINGS",1308,1 
"09013","8902.00","1","06071","Tolland CT","SOMERS",39,0.0319 
"09013","8902.00","1","06076","Tolland CT","STAFFORD SPRINGS",1183,0.9681 
"09013","8902.00","2","06076","Tolland CT","STAFFORD SPRINGS",1770,1 
"09013","8902.00","3","06076","Tolland CT","STAFFORD SPRINGS",1027,1 
"09013","8902.00","4","06076","Tolland CT","STAFFORD SPRINGS",1602,0.9963 
"09013","8902.00","4","06279","Tolland CT","WEST WILLINGTON",6,0.0037 
"09013","8902.00","5","06076","Tolland CT","STAFFORD SPRINGS",1738,1 
"09013","8902.00","6","06076","Tolland CT","STAFFORD SPRINGS",640,0.9235 
"09013","8902.00","6","06242","Tolland CT","EASTFORD",53,0.0765 
"09015","8003.00","1","06226","Windham CT","WILLIMANTIC",1476,1 
"09015","8003.00","2","06226","Windham CT","WILLIMANTIC",1098,1 
"09015","8003.00","3","06226","Windham CT","WILLIMANTIC",2888,1 
"09015","8004.00","1","06226","Windham CT","WILLIMANTIC",623,1 
"09015","8004.00","2","06226","Windham CT","WILLIMANTIC",1222,1 
"09015","8004.00","3","06226","Windham CT","WILLIMANTIC",1750,1 
"09015","8005.00","1","06256","Windham CT","NORTH WINDHAM",996,1 
"09015","8005.00","2","06256","Windham CT","NORTH WINDHAM",360,0.2855 
"09015","8005.00","2","06280","Windham CT","WINDHAM",901,0.7145 
"09015","8005.00","3","06280","Windham CT","WINDHAM",849,1 
"09015","8005.00","4","06226","Windham CT","WILLIMANTIC",476,0.5561 
"09015","8005.00","4","06266","Windham CT","SOUTH WINDHAM",380,0.4439 
"09015","8005.00","5","06280","Windham CT","WINDHAM",1004,1 
"09015","8005.00","6","06226","Windham CT","WILLIMANTIC",1137,0.6908 
"09015","8005.00","6","06256","Windham CT","NORTH WINDHAM",175,0.1063 
"09015","8005.00","6","06280","Windham CT","WINDHAM",334,0.2029 
"09015","8006.00","1","06226","Windham CT","WILLIMANTIC",1384,1 
"09015","8006.00","2","06226","Windham CT","WILLIMANTIC",867,1 
"09015","8006.00","3","06226","Windham CT","WILLIMANTIC",1654,1 
"09015","8007.00","1","06226","Windham CT","WILLIMANTIC",1506,1 
"09015","8007.00","2","06226","Windham CT","WILLIMANTIC",853,1 
"09015","8007.00","3","06226","Windham CT","WILLIMANTIC",924,1 
"09015","8150.00","1","06235","Windham CT","CHAPLIN",237,0.1944 
"09015","8150.00","1","06256","Windham CT","NORTH WINDHAM",982,0.8056 
"09015","8150.00","2","06235","Windham CT","CHAPLIN",364,0.3531 
"09015","8150.00","2","06250","Windham CT","MANSFIELD CENTER",181,0.1756 
"09015","8150.00","2","06256","Windham CT","NORTH WINDHAM",486,0.4714 
"09015","8200.00","1","06247","Windham CT","HAMPTON",1491,0.8481 
"09015","8200.00","1","06256","Windham CT","NORTH WINDHAM",267,0.1519 
"09015","8250.00","1","06247","Windham CT","HAMPTON",876,0.563 
"09015","8250.00","1","06256","Windham CT","NORTH WINDHAM",12,0.0077 
"09015","8250.00","1","06264","Windham CT","SCOTLAND",148,0.0951 
"09015","8250.00","1","06280","Windham CT","WINDHAM",158,0.1015 
